-5.0 130.0 163.474 2.591
-4.9 120.0 168.462 3.189
-4.8 110.0 172.961 3.850
-4.7 100.0 176.687 4.557
-4.6 90.0 179.377 5.290
-4.5 80.0 180.810 6.026
-4.4 70.0 180.830 6.738
-4.3 60.0 179.368 7.401
-4.2 50.0 176.450 7.987
-4.1 40.0 172.199 8.472
-4.0 30.0 166.828 8.834
-3.9 20.0 160.620 9.058
-3.8 10.0 153.909 9.134
-3.7 0.0 147.051 9.057
-3.6 -10.0 140.393 8.832
-3.5 340.0 134.246 8.468
-3.4 330.0 128.873 7.982
-3.3 320.0 124.450 7.395
-3.2 310.0 121.079 6.732
-3.1 300.0 118.779 6.020
-3.0 290.0 117.499 5.284
-2.9 280.0 117.132 4.551
-2.8 270.0 117.538 3.844
-2.7 260.0 118.565 3.184
-2.6 250.0 120.070 2.587
-2.5 240.0 121.941 2.066
-2.4 230.0 124.100 1.630
-2.3 220.0 126.517 1.287
-2.2 210.0 129.200 1.039
-2.1 200.0 132.191 0.890
-2.0 190.0 135.543 0.841
-1.9 180.0 139.305 0.891
-1.8 170.0 143.504 1.041
-1.7 160.0 148.121 1.289
-1.6 150.0 153.087 1.633
-1.5 140.0 158.269 2.070
-1.4 130.0 163.474 2.591
-1.3 120.0 168.462 3.189
-1.2 110.0 172.961 3.850
-1.1 100.0 176.687 4.557
-1.0 90.0 179.377 5.290
-0.9 80.0 180.810 6.026
-0.8 70.0 180.830 6.738
-0.7 60.0 179.368 7.401
-0.6 50.0 176.450 7.987
-0.5 40.0 172.199 8.472
-0.4 30.0 166.828 8.834
-0.3 20.0 160.620 9.058
-0.2 10.0 153.909 9.134
-0.1 0.0 147.051 9.057
-0.0 -10.0 140.393 8.832
0.1 340.0 134.246 8.468
0.2 330.0 128.873 7.982
0.3 320.0 124.450 7.395
0.4 310.0 121.079 6.732
0.5 300.0 118.779 6.020
0.6 290.0 117.499 5.284
0.7 280.0 117.132 4.551
0.8 270.0 117.538 3.844
0.9 260.0 118.565 3.184
1.0 250.0 120.070 2.587
1.1 240.0 121.941 2.066
1.2 230.0 124.100 1.630
1.3 220.0 126.517 1.287
1.4 210.0 129.200 1.039
1.5 200.0 132.191 0.890
1.6 190.0 135.543 0.841
1.7 180.0 139.305 0.891
1.8 170.0 143.504 1.041
1.9 160.0 148.121 1.289
2.0 150.0 153.087 1.633
2.1 140.0 158.269 2.070
2.2 130.0 163.474 2.591
2.3 120.0 168.462 3.189
2.4 110.0 172.961 3.850
2.5 100.0 176.687 4.557
2.6 90.0 179.377 5.290
2.7 80.0 180.810 6.026
2.8 70.0 180.830 6.738
2.9 60.0 179.368 7.401
3.0 50.0 176.450 7.987
3.1 40.0 172.199 8.472
3.2 30.0 166.828 8.834
3.3 20.0 160.620 9.058
3.4 10.0 153.909 9.134
3.5 0.0 147.051 9.057
3.6 -10.0 140.393 8.832
3.7 340.0 134.246 8.468
3.8 330.0 128.873 7.982
3.9 320.0 124.450 7.395
4.0 310.0 121.079 6.732
4.1 300.0 118.779 6.020
4.2 290.0 117.499 5.284
4.3 280.0 117.132 4.551
4.4 270.0 117.538 3.844
4.5 260.0 118.565 3.184
4.6 250.0 120.070 2.587
4.7 240.0 121.941 2.066
4.8 230.0 124.100 1.630
4.9 220.0 126.517 1.287
5.0 210.0 129.200 1.039
5.1 200.0 132.191 0.890
5.2 190.0 135.543 0.841
5.3 180.0 139.305 0.891
5.4 170.0 143.504 1.041
5.5 160.0 148.121 1.289
5.6 150.0 153.087 1.633
5.7 140.0 158.269 2.070
5.8 130.0 163.474 2.591
5.9 120.0 168.462 3.189
6.0 110.0 172.961 3.850
6.1 100.0 176.687 4.557
6.2 90.0 179.377 5.290
6.3 80.0 180.810 6.026
