33.9 127.4 80.730 2.353
34.0 117.4 79.066 2.597
34.1 107.4 77.675 2.862
34.2 97.4 76.641 3.142
34.3 87.4 76.043 3.427
34.4 77.4 75.937 3.709
34.5 67.4 76.357 3.979
34.6 57.4 77.307 4.227
34.7 47.4 78.760 4.443
34.8 37.4 80.658 4.620
34.9 27.4 82.915 4.750
35.0 17.4 85.425 4.827
35.1 7.4 88.066 4.849
35.2 357.4 90.716 4.815
35.3 347.4 93.250 4.726
35.4 337.4 95.564 4.586
35.5 327.4 97.569 4.401
35.6 317.4 99.205 4.177
35.7 307.4 100.434 3.924
35.8 297.4 101.247 3.651
35.9 287.4 101.658 3.367
36.0 277.4 101.700 3.082
