-4.0 325.4 96.144 4.250
-3.9 315.4 97.508 4.052
-3.8 305.4 98.533 3.831
-3.7 295.4 99.210 3.593
-3.6 285.4 99.548 3.347
-3.5 275.4 99.573 3.101
-3.4 265.4 99.316 2.863
-3.3 255.4 98.815 2.639
-3.2 245.4 98.107 2.436
-3.1 235.4 97.223 2.258
-3.0 225.4 96.188 2.110
-2.9 215.4 95.022 1.994
-2.8 205.4 93.737 1.913
-2.7 195.4 92.341 1.869
-2.6 185.4 90.842 1.862
-2.5 175.4 89.252 1.892
-2.4 165.4 87.591 1.959
-2.3 155.4 85.887 2.062
-2.2 145.4 84.183 2.198
-2.1 135.4 82.530 2.365
-2.0 125.4 80.992 2.560
-1.9 115.4 79.639 2.776
-1.8 105.4 78.542 3.010
-1.7 95.4 77.770 3.253
-1.6 85.4 77.379 3.500
-1.5 75.4 77.411 3.742
-1.4 65.4 77.885 3.970
-1.3 55.4 78.798 4.178
-1.2 45.4 80.120 4.357
-1.1 35.4 81.799 4.500
-1.0 25.4 83.761 4.602
-0.9 15.4 85.914 4.658
-0.8 5.4 88.161 4.667
-0.7 355.4 90.399 4.629
-0.6 345.4 92.530 4.544
-0.5 335.4 94.468 4.415
-0.4 325.4 96.144 4.250
-0.3 315.4 97.508 4.052
-0.2 305.4 98.533 3.831
-0.1 295.4 99.210 3.593
-0.0 285.4 99.548 3.347
0.1 275.4 99.573 3.101
0.2 265.4 99.316 2.863
0.3 255.4 98.815 2.639
0.4 245.4 98.107 2.436
0.5 235.4 97.223 2.258
0.6 225.4 96.188 2.110
0.7 215.4 95.022 1.994
0.8 205.4 93.737 1.913
0.9 195.4 92.341 1.869
1.0 185.4 90.842 1.862
1.1 175.4 89.252 1.892
1.2 165.4 87.591 1.959
1.3 155.4 85.887 2.062
1.4 145.4 84.183 2.198
1.5 135.4 82.530 2.365
1.6 125.4 80.992 2.560
1.7 115.4 79.639 2.776
1.8 105.4 78.542 3.010
1.9 95.4 77.770 3.253
2.0 85.4 77.379 3.500
2.1 75.4 77.411 3.742
2.2 65.4 77.885 3.970
2.3 55.4 78.798 4.178
2.4 45.4 80.120 4.357
2.5 35.4 81.799 4.500
2.6 25.4 83.761 4.602
2.7 15.4 85.914 4.658
2.8 5.4 88.161 4.667
2.9 355.4 90.399 4.629
3.0 345.4 92.530 4.544
3.1 335.4 94.468 4.415
3.2 325.4 96.144 4.250
3.3 315.4 97.508 4.052
3.4 305.4 98.533 3.831
3.5 295.4 99.210 3.593
3.6 285.4 99.548 3.347
3.7 275.4 99.573 3.101
3.8 265.4 99.316 2.863
3.9 255.4 98.815 2.639
4.0 245.4 98.107 2.436
4.1 235.4 97.223 2.258
4.2 225.4 96.188 2.110
4.3 215.4 95.022 1.994
4.4 205.4 93.737 1.913
4.5 195.4 92.341 1.869
4.6 185.4 90.842 1.862
4.7 175.4 89.252 1.892
4.8 165.4 87.591 1.959
4.9 155.4 85.887 2.062
5.0 145.4 84.183 2.198
5.1 135.4 82.530 2.365
5.2 125.4 80.992 2.560
5.3 115.4 79.639 2.776
5.4 105.4 78.542 3.010
5.5 95.4 77.770 3.253
5.6 85.4 77.379 3.500
5.7 75.4 77.411 3.742
5.8 65.4 77.885 3.970
5.9 55.4 78.798 4.178
6.0 45.4 80.120 4.357
6.1 35.4 81.799 4.500
6.2 25.4 83.761 4.602
6.3 15.4 85.914 4.658
6.4 5.4 88.161 4.667
6.5 355.4 90.399 4.629
6.6 345.4 92.530 4.544
6.7 335.4 94.468 4.415
6.8 325.4 96.144 4.250
6.9 315.4 97.508 4.052
7.0 305.4 98.533 3.831
7.1 295.4 99.210 3.593
7.2 285.4 99.548 3.347
7.3 275.4 99.573 3.101
7.4 265.4 99.316 2.863
7.5 255.4 98.815 2.639
7.6 245.4 98.107 2.436
7.7 235.4 97.223 2.258
7.8 225.4 96.188 2.110
7.9 215.4 95.022 1.994
8.0 205.4 93.737 1.913
8.1 195.4 92.341 1.869
8.2 185.4 90.842 1.862
8.3 175.4 89.252 1.892
8.4 165.4 87.591 1.959
8.5 155.4 85.887 2.062
8.6 145.4 84.183 2.198
8.7 135.4 82.530 2.365
8.8 125.4 80.992 2.560
8.9 115.4 79.639 2.776
9.0 105.4 78.542 3.010
9.1 95.4 77.770 3.253
9.2 85.4 77.379 3.500
9.3 75.4 77.411 3.742
9.4 65.4 77.885 3.970
9.5 55.4 78.798 4.178
9.6 45.4 80.120 4.357
9.7 35.4 81.799 4.500
9.8 25.4 83.761 4.602
9.9 15.4 85.914 4.658
10.0 5.4 88.161 4.667
10.1 355.4 90.399 4.629
10.2 345.4 92.530 4.544
10.3 335.4 94.468 4.415
10.4 325.4 96.144 4.250
10.5 315.4 97.508 4.052
10.6 305.4 98.533 3.831
10.7 295.4 99.210 3.593
10.8 285.4 99.548 3.347
10.9 275.4 99.573 3.101
11.0 265.4 99.316 2.863
11.1 255.4 98.815 2.639
11.2 245.4 98.107 2.436
11.3 235.4 97.223 2.258
11.4 225.4 96.188 2.110
11.5 215.4 95.022 1.994
11.6 205.4 93.737 1.913
11.7 195.4 92.341 1.869
11.8 185.4 90.842 1.862
11.9 175.4 89.252 1.892
12.0 165.4 87.591 1.959
12.1 155.4 85.887 2.062
12.2 145.4 84.183 2.198
12.3 135.4 82.530 2.365
12.4 125.4 80.992 2.560
12.5 115.4 79.639 2.776
12.6 105.4 78.542 3.010
12.7 95.4 77.770 3.253
12.8 85.4 77.379 3.500
12.9 75.4 77.411 3.742
13.0 65.4 77.885 3.970
13.1 55.4 78.798 4.178
13.2 45.4 80.120 4.357
13.3 35.4 81.799 4.500
13.4 25.4 83.761 4.602
13.5 15.4 85.914 4.658
13.6 5.4 88.161 4.667
13.7 355.4 90.399 4.629
13.8 345.4 92.530 4.544
13.9 335.4 94.468 4.415
14.0 325.4 96.144 4.250
14.1 315.4 97.508 4.052
14.2 305.4 98.533 3.831
14.3 295.4 99.210 3.593
14.4 285.4 99.548 3.347
14.5 275.4 99.573 3.101
14.6 265.4 99.316 2.863
14.7 255.4 98.815 2.639
14.8 245.4 98.107 2.436
