# tau rho ord score
20.000 42.000 0.940 153.611548401699
20.000 42.000 0.960 175.97926219747976
20.000 42.000 0.980 198.34697599326068
20.000 42.000 1.000 220.7146897890415
20.000 43.000 0.800 64.88824114857208
20.000 43.000 0.820 62.48618436023254
20.000 43.000 0.840 66.52786490603818
20.000 43.000 0.860 74.3660936777001
20.000 43.000 0.880 89.84157781027673
20.000 43.000 0.900 108.95533566160977
20.000 43.000 0.920 131.21192487662697
20.000 43.000 0.940 153.57894498264065
20.000 43.000 0.960 175.94596508865436
20.000 43.000 0.980 198.31298519466796
20.000 43.000 1.000 220.68000530068156
20.000 44.000 0.800 64.49596654098568
20.000 44.000 0.820 61.133264648649785
20.000 44.000 0.840 65.85941635786824
20.000 44.000 0.860 73.73781429439369
20.000 44.000 0.880 89.65618967057586
20.000 44.000 0.900 108.8163324173407
20.000 44.000 0.920 131.1827175821705
20.000 44.000 0.940 153.54910274700035
20.000 44.000 0.960 175.91548791183018
20.000 44.000 0.980 198.28187307665996
20.000 44.000 1.000 220.6482582414898
20.000 45.000 0.800 64.14172139723044
20.000 45.000 0.820 60.09440655320129
20.000 45.000 0.840 65.23221780668129
20.000 45.000 0.860 73.41995788787177
20.000 45.000 0.880 89.47945719290864
20.000 45.000 0.900 108.79042039540074
20.000 45.000 0.920 131.15622973752076
20.000 45.000 0.940 153.5220390796408
20.000 45.000 0.960 175.88784842176085
20.000 45.000 0.980 198.25365776388085
20.000 45.000 1.000 220.61946710600094
20.000 46.000 0.800 63.82563299293514
20.000 46.000 0.820 59.801421344674765
20.000 46.000 0.840 64.64644074997844
20.000 46.000 0.860 73.24893858704135
20.000 46.000 0.880 89.31141908415762
20.000 46.000 0.900 108.96601862166227
20.000 46.000 0.920 131.13247708040558
20.000 46.000 0.940 153.4977700604144
20.000 46.000 0.960 175.86306304042324
20.000 46.000 0.980 198.22835602043205
20.000 46.000 1.000 220.59364900044085
20.000 47.000 0.800 63.54781781965145
20.000 47.000 0.820 60.207060992398056
20.000 47.000 0.840 64.10224117527851
20.000 47.000 0.860 73.10490064038939
20.000 47.000 0.880 89.15211230771172
20.000 47.000 0.900 109.18342579576964
20.000 47.000 0.920 131.11147405717043
20.000 47.000 0.940 153.47631044971757
20.000 47.000 0.960 175.84114684226478
20.000 47.000 0.980 198.205983234812
20.000 47.000 1.000 220.5708196273592
20.000 48.000 0.800 63.3083815247471
20.000 48.000 0.820 60.78508695555625
20.000 48.000 0.840 63.59975953994339
20.000 48.000 0.860 72.98780846972976
20.000 48.000 0.880 89.00157208953355
20.000 48.000 0.900 109.40675087344663
20.000 48.000 0.920 131.09323380959287
20.000 48.000 0.940 153.45767367501884
20.000 48.000 0.960 175.82211354044475
20.000 48.000 0.980 198.1865534058707
20.000 48.000 1.000 220.55099327129668
20.000 49.000 0.800 63.10741885361114
20.000 49.000 0.820 61.52310789299573
20.000 49.000 0.840 63.26729675260522
20.000 49.000 0.860 72.89761780652422
20.000 49.000 0.880 89.19156632507712
20.000 49.000 0.900 109.6358973779198
20.000 49.000 0.920 131.07776816266266
20.000 49.000 0.940 153.44187181837276
20.000 49.000 0.960 175.80597547408283
20.000 49.000 0.980 198.17007912979287
20.000 49.000 1.000 220.53418278550294
20.000 50.000 0.800 63.04877087181776
20.000 50.000 0.820 62.298430019607416
20.000 50.000 0.840 63.64361953554935
20.000 50.000 0.860 72.86263363936438
20.000 50.000 0.880 89.4212173070435
20.000 50.000 0.900 109.8707677003854
20.000 50.000 0.920 131.06508761334268
20.000 50.000 0.940 153.4289156049371
20.000 50.000 0.960 175.79274359653147
20.000 50.000 0.980 198.15657158812593
20.000 50.000 1.000 220.5203995797203
20.000 51.000 0.800 63.8602184903887
20.000 51.000 0.820 63.11083246449523
20.000 51.000 0.840 64.50302547690143
20.000 51.000 0.860 72.98736450418546
20.000 51.000 0.880 89.65636842665371
20.000 51.000 0.900 110.11126316362308
20.000 51.000 0.920 131.05520132032223
20.000 51.000 0.940 153.4188143925032
20.000 51.000 0.960 175.78242746468413
20.000 51.000 0.980 198.1460405368651
20.000 51.000 1.000 220.50965360904598
20.000 52.000 0.800 64.71925424161077
20.000 52.000 0.820 63.960083051438026
20.000 52.000 0.840 65.59409254657955
20.000 52.000 0.860 73.14563501568483
20.000 52.000 0.880 89.89692221655422
20.000 52.000 0.900 110.35728408511231
20.000 52.000 0.920 131.04811709477457
20.000 52.000 0.940 153.41157616205237
20.000 52.000 0.960 175.77503522933006
20.000 52.000 0.980 198.13849429660775
20.000 52.000 1.000 220.5019533638855
20.000 53.000 0.800 65.62398783471633
20.000 53.000 0.820 64.84593835099481
20.000 53.000 0.840 66.71242688602948
20.000 53.000 0.860 73.36905502553417
20.000 53.000 0.880 90.14278028760187
20.000 53.000 0.900 110.60872983959285
20.000 53.000 0.920 131.07467939158386
20.000 53.000 0.940 153.40720750935046
20.000 53.000 0.960 175.77057362657075
20.000 53.000 0.980 198.13393974379096
20.000 53.000 1.000 220.49730586101126
20.000 54.000 0.800 66.58780965030631
20.000 54.000 0.820 65.76814373607118
20.000 54.000 0.840 67.85765158830732
20.000 54.000 0.860 74.30460686080775
20.000 54.000 0.880 90.39384338943279
20.000 54.000 0.900 110.86549892101087
20.000 54.000 0.920 131.33715445258892
20.000 54.000 0.940 153.40571363759
20.000 54.000 0.960 175.76904797030468
20.000 54.000 0.980 198.13238230301943
20.000 54.000 1.000 220.49571663573408
20.000 55.000 0.800 67.80435734853602
20.000 55.000 0.820 66.72643344095528
20.000 55.000 0.840 69.23335692843598
20.000 55.000 0.860 75.59408232983343
20.000 55.000 0.880 90.65001147037356
20.000 55.000 0.900 111.12748900379111
20.000 55.000 0.920 131.6049665372087
20.000 55.000 0.940 153.40709835108544
20.000 55.000 0.960 175.7704621457894
20.000 55.000 0.980 198.1338259404934
20.000 55.000 1.000 220.49718973519737
20.200 35.000 0.800 73.63561163794844
20.200 35.000 0.820 74.87287568368907
20.200 35.000 0.840 76.91862874914493
20.200 35.000 0.860 81.58104221871967
20.200 35.000 0.880 91.26827129233232
20.200 35.000 0.900 108.49368765376119
20.200 35.000 0.920 129.0537918238447
20.200 35.000 0.940 149.61389599392828
20.200 35.000 0.960 171.78904760665174
20.200 35.000 0.980 194.0694652651236
20.200 35.000 1.000 216.34988292359557
20.200 36.000 0.800 71.6850106514004
20.200 36.000 0.820 72.94395986600195
20.200 36.000 0.840 74.94266620419708
20.200 36.000 0.860 79.7554094108173
20.200 36.000 0.880 90.23393490663751
20.200 36.000 0.900 108.03539684575932
20.200 36.000 0.920 128.58531677566512
20.200 36.000 0.940 149.45672660569858
20.200 36.000 0.960 171.73603993773472
20.200 36.000 0.980 194.01535326977088
20.200 36.000 1.000 216.29466660180705
20.200 37.000 0.800 69.81628751582042
20.200 37.000 0.820 71.05218372465158
20.200 37.000 0.840 73.00474918135039
20.200 37.000 0.860 77.95116998369055
20.200 37.000 0.880 89.40183959969319
20.200 37.000 0.900 107.58121583644706
20.200 37.000 0.920 128.12104285503483
20.200 37.000 0.940 149.4074535864446
20.200 37.000 0.960 171.68571855636898
20.200 37.000 0.980 193.96398352629336
20.200 37.000 1.000 216.2422484962177
20.200 38.000 0.800 67.99944869890882
20.200 38.000 0.820 69.1981260397326
20.200 38.000 0.840 71.10547057728705
20.200 38.000 0.860 76.25641347444711
20.200 38.000 0.880 88.5863155357219
20.200 38.000 0.900 107.13130507566245
20.200 38.000 0.920 127.66113407734386
20.200 38.000 0.940 149.36083730747376
20.200 38.000 0.960 171.63811044167537
20.200 38.000 0.980 193.91538357587694
20.200 38.000 1.000 216.1926567100785
20.200 39.000 0.800 66.49679365908358
20.200 39.000 0.820 67.38235194663896
20.200 39.000 0.840 69.24540931119115
20.200 39.000 0.860 75.09500292709404
20.200 39.000 0.880 87.78765266786256
20.200 39.000 0.900 106.6858238732008
20.200 39.000 0.920 127.20575329260527
20.200 39.000 0.940 149.3169029924194
20.200 39.000 0.960 171.59324135396025
20.200 39.000 0.980 193.86957971550106
20.200 39.000 1.000 216.14591807704196
20.200 40.000 0.800 65.54058123893036
20.200 40.000 0.820 65.60541276344995
20.200 40.000 0.840 67.51927876474878
20.200 40.000 0.860 74.04492963860343
20.200 40.000 0.880 87.11964067902211
20.200 40.000 0.900 106.24493032316123
20.200 40.000 0.920 127.00021348760487
20.200 40.000 0.940 149.27567465037893
20.200 40.000 0.960 171.55113581315294
20.200 40.000 0.980 193.826596975927
20.200 40.000 1.000 216.10205813870098
20.200 41.000 0.800 65.01139692230439
20.200 41.000 0.820 63.867845825148834
20.200 41.000 0.840 66.04638486585378
20.200 41.000 0.860 73.02349834668325
20.200 41.000 0.880 86.69988763480717
20.200 41.000 0.900 105.80878122850032
20.200 41.000 0.920 126.96253303319315
20.200 41.000 0.940 149.23717505565384
20.200 41.000 0.960 171.51181707811452
20.200 41.000 0.980 193.78645910057534
20.200 41.000 1.000 216.06110112303605
20.200 42.000 0.800 64.5394057855078
20.200 42.000 0.820 62.29430379070306
20.200 42.000 0.840 64.68729861205999
20.200 42.000 0.860 72.03106394195031
20.200 42.000 0.880 86.30823593487193
20.200 42.000 0.900 105.37753202584906
20.200 42.000 0.920 126.9275443298902
20.200 42.000 0.940 149.20142572836613
20.200 42.000 0.960 171.47530712684198
20.200 42.000 0.980 193.74918852531786
20.200 42.000 1.000 216.0230699237938
20.200 43.000 0.800 64.105459687771
20.200 43.000 0.820 60.89011649132035
20.200 43.000 0.840 63.79144321508932
20.200 43.000 0.860 71.23445621002746
20.200 43.000 0.880 86.11282576834745
20.200 43.000 0.900 104.9513367106515
20.200 43.000 0.920 126.89526719435614
20.200 43.000 0.940 149.16844691597257
20.200 43.000 0.960 171.44162663758905
20.200 43.000 0.980 193.71480635920545
20.200 43.000 1.000 215.98798608082197
20.200 44.000 0.800 63.7097087744355
20.200 44.000 0.820 59.65831539089186
20.200 44.000 0.840 63.11764903459343
20.200 44.000 0.860 70.67947866536248
20.200 44.000 0.880 85.92609187240562
20.200 44.000 0.900 104.59318278524057
20.200 44.000 0.920 126.8657201804682
20.200 44.000 0.940 149.13825757569575
20.200 44.000 0.960 171.4107949709234
20.200 44.000 0.980 193.68333236615092
20.200 44.000 1.000 215.95586976137855
20.200 45.000 0.800 63.352292458247064
20.200 45.000 0.820 58.970074871884776
20.200 45.000 0.840 62.48548204967457
20.200 45.000 0.860 70.15455885524307
20.200 45.000 0.880 85.74807480557205
20.200 45.000 0.900 104.72639438374112
20.200 45.000 0.920 126.83892056304362
20.200 45.000 0.940 149.11087535789247
20.200 45.000 0.960 171.3828301527412
20.200 45.000 0.980 193.65478494758997
20.200 45.000 1.000 215.92673974243877
20.200 46.000 0.800 63.03333935390395
20.200 46.000 0.820 58.38490177006472
20.200 46.000 0.840 61.895114894730256
20.200 46.000 0.860 69.97219397084496
20.200 46.000 0.880 85.57881337468247
20.200 46.000 0.900 104.93989759525778
20.200 46.000 0.920 126.81488432249687
20.200 46.000 0.940 149.08631659037724
20.200 46.000 0.960 171.3577488582576
20.200 46.000 0.980 193.62918112613795
20.200 46.000 1.000 215.90061339401836
20.200 47.000 0.800 62.75296721482532
20.200 47.000 0.820 58.523542976416486
20.200 47.000 0.840 61.34670452321405
20.200 47.000 0.860 69.82791461338374
20.200 47.000 0.880 85.41834464184402
21.800 46.000 0.960 134.03052449228318
21.800 46.000 0.980 155.52430625253908
21.800 46.000 1.000 177.018088012795
21.800 47.000 0.800 60.001661109225225
21.800 47.000 0.820 52.82736953802891
21.800 47.000 0.840 47.81551486368977
21.800 47.000 0.860 47.706695922130635
21.800 47.000 0.880 54.88487724709785
21.800 47.000 0.900 72.41055577176026
21.800 47.000 0.920 91.48801932843656
21.800 47.000 0.940 112.51291929899382
21.800 47.000 0.960 134.0061941776959
21.800 47.000 0.980 155.4994690563979
21.800 47.000 1.000 176.99274393509984
21.800 48.000 0.800 60.291790011332786
21.800 48.000 0.820 52.44360917880544
21.800 48.000 0.840 48.05939146397042
21.800 48.000 0.860 47.86001780251293
21.800 48.000 0.880 55.22995917486659
21.800 48.000 0.900 72.2468450136075
21.800 48.000 0.920 91.73631770413823
21.800 48.000 0.940 112.49218076425943
21.800 48.000 0.960 133.98501439754162
21.800 48.000 0.980 155.47784803082374
21.800 48.000 1.000 176.97068166410577
21.800 49.000 0.800 60.791504419662296
21.800 49.000 0.820 52.09603996299038
21.800 49.000 0.840 48.53082334410371
21.800 49.000 0.860 48.458295725388545
21.800 49.000 0.880 55.656503996080616
21.800 49.000 0.900 72.37462161148515
21.800 49.000 0.920 91.9909243139626
21.800 49.000 0.940 112.47454099647523
21.800 49.000 0.960 133.96699931554923
21.800 49.000 0.980 155.45945763462322
21.800 49.000 1.000 176.95191595369718
21.800 50.000 0.800 61.321626115972066
21.800 50.000 0.820 51.813396930320174
21.800 50.000 0.840 49.03930658112575
21.800 50.000 0.860 49.26607572648895
21.800 50.000 0.880 56.338387200206974
21.800 50.000 0.900 72.62975573809443
21.800 50.000 0.920 92.25172808782982
21.800 50.000 0.940 112.46001233872369
21.800 50.000 0.960 133.95216153741993
21.800 50.000 0.980 155.44431073611625
21.800 50.000 1.000 176.93645993481246
21.800 51.000 0.800 61.88203806210422
21.800 51.000 0.820 51.870399358358
21.800 51.000 0.840 49.58468739830858
21.800 51.000 0.860 50.32615914453002
21.800 51.000 0.880 57.21158605956603
21.800 51.000 0.900 73.15051028955052
21.800 51.000 0.920 92.51861688156798
21.800 51.000 0.940 112.4486055962656
21.800 51.000 0.960 133.94051209831375
21.800 51.000 0.980 155.43241860036204
21.800 51.000 1.000 176.92432510241025
21.800 52.000 0.800 62.47261168280345
21.800 52.000 0.820 52.41722542610012
21.800 52.000 0.840 50.16680115764887
21.800 52.000 0.860 51.52897970647032
21.800 52.000 0.880 58.39536974960635
21.800 52.000 0.900 73.76576279461366
21.800 52.000 0.920 92.79147755091444
21.800 52.000 0.940 112.44033002547741
21.800 52.000 0.960 133.93206045155142
21.800 52.000 0.980 155.42379087762546
21.800 52.000 1.000 176.9155213036994
21.800 53.000 0.800 63.36400003978088
21.800 53.000 0.820 53.52084497956284
21.800 53.000 0.840 51.13616182772346
21.800 53.000 0.860 53.024358795225126
21.800 53.000 0.880 59.61228831377978
21.800 53.000 0.900 74.3821581492391
21.800 53.000 0.920 93.07019602478358
21.800 53.000 0.940 112.70996115575716
21.800 53.000 0.960 133.92681445854035
21.800 53.000 0.980 155.41843559309328
21.800 53.000 1.000 176.9100567276462
21.800 54.000 0.800 64.54377184206274
21.800 54.000 0.820 54.735370874320395
21.800 54.000 0.840 52.14788801331146
21.800 54.000 0.860 54.5818763291669
21.800 54.000 0.880 61.20175553357947
21.800 54.000 0.900 74.99949959782906
21.800 54.000 0.920 93.45057736666973
21.800 54.000 0.940 113.00060645115639
21.800 54.000 0.960 133.92478037993845
21.800 54.000 0.980 155.41635913785385
21.800 54.000 1.000 176.90793789576924
21.800 55.000 0.800 65.74815493778725
21.800 55.000 0.820 56.00445790982527
21.800 55.000 0.840 53.19928187762207
21.800 55.000 0.860 56.16879447363376
21.800 55.000 0.880 62.80147154315881
21.800 55.000 0.900 76.09065301023057
21.800 55.000 0.920 94.08240445584853
21.800 55.000 0.940 113.2970012472126
21.800 55.000 0.960 133.92596286806813
21.800 55.000 0.980 155.41756626115284
21.800 55.000 1.000 176.90916965423756
22.000 35.000 0.800 71.19058376335127
22.000 35.000 0.820 65.35280967043445
22.000 35.000 0.840 63.30077199454476
22.000 35.000 0.860 63.21590418209725
22.000 35.000 0.880 68.47991343972444
22.000 35.000 0.900 77.99434188970403
22.000 35.000 0.920 93.02379088053777
22.000 35.000 0.940 110.97120704720147
22.000 35.000 0.960 130.56686153798947
22.000 35.000 0.980 151.0854904940503
22.000 35.000 1.000 172.48868417760232
22.000 36.000 0.800 69.9445107629432
22.000 36.000 0.820 63.32077928034047
22.000 36.000 0.840 60.82958114483353
22.000 36.000 0.860 60.942668478206905
22.000 36.000 0.880 66.47367152959775
22.000 36.000 0.900 75.96197068554083
22.000 36.000 0.920 91.8086621920133
22.000 36.000 0.940 110.31624152047067
22.000 36.000 0.960 130.04022538260833
22.000 36.000 0.980 151.02607966342697
22.000 36.000 1.000 172.42806088104788
22.000 37.000 0.800 68.72216694548263
22.000 37.000 0.820 61.41241059997664
22.000 37.000 0.840 58.38888008403984
22.000 37.000 0.860 58.69672680912563
22.000 37.000 0.880 64.49103900508383
22.000 37.000 0.900 74.21190723320262
22.000 37.000 0.920 90.73924617744515
22.000 37.000 0.940 109.80515508134387
22.000 37.000 0.960 129.56882278135674
22.000 37.000 0.980 150.96965242263502
22.000 37.000 1.000 172.37048206391336
22.000 38.000 0.800 67.52392568970826
22.000 38.000 0.820 59.638866906015636
22.000 38.000 0.840 56.24351711123755
22.000 38.000 0.860 56.478766432476725
22.000 38.000 0.880 62.532659311742854
22.000 38.000 0.900 72.91095068076393
22.000 38.000 0.920 89.92487372263938
22.000 38.000 0.940 109.29882962349367
22.000 38.000 0.960 129.51650036716876
22.000 38.000 0.980 150.91623995815146
22.000 38.000 1.000 172.31597954913414
22.000 39.000 0.800 66.38198737027665
22.000 39.000 0.820 58.36293155926188
22.000 39.000 0.840 54.21516339437712
22.000 39.000 0.860 54.420324315395916
22.000 39.000 0.880 60.59916696045783
22.000 39.000 0.900 71.95319984438858
22.000 39.000 0.920 89.1100497764174
22.000 39.000 0.940 108.7974467458304
22.000 39.000 0.960 129.46716039191517
22.000 39.000 0.980 150.86587206674676
22.000 39.000 1.000 172.26458374157835
22.000 40.000 0.800 65.2879098572988
22.000 40.000 0.820 57.37469970543126
22.000 40.000 0.840 52.776567827035876
22.000 40.000 0.860 52.60418064624727
22.000 40.000 0.880 58.6911872878819
22.000 40.000 0.900 71.0055370675162
22.000 40.000 0.920 88.62007635047559
22.000 40.000 0.940 108.30118670592073
22.000 40.000 0.960 129.42083065789026
22.000 40.000 0.980 150.81857712992968
22.000 40.000 1.000 172.21632360196907
22.000 41.000 0.800 64.21291889722288
22.000 41.000 0.820 56.41796539454481
22.000 41.000 0.840 51.437180764684996
22.000 41.000 0.860 50.813188024999526
22.000 41.000 0.880 56.970997347517724
22.000 41.000 0.900 70.06462843950784
22.000 41.000 0.920 88.13956389894601
22.000 41.000 0.940 107.98069302454111
22.000 41.000 0.960 129.37753755697818
22.000 41.000 0.980 150.7743820894152
22.000 41.000 1.000 172.17122662185227
22.000 42.000 0.800 63.15735583489202
22.000 42.000 0.820 55.493047032378726
22.000 42.000 0.840 50.13086668533389
22.000 42.000 0.860 49.07009444434172
22.000 42.000 0.880 55.683882959644656
22.000 42.000 0.900 69.49653498266339
22.000 42.000 0.920 87.66441384878468
22.000 42.000 0.940 107.94129967166018
22.000 42.000 0.960 129.33730604765293
22.000 42.000 0.980 150.73331242364574
22.000 42.000 1.000 172.12931879963855
22.000 43.000 0.800 62.32856218256157
22.000 43.000 0.820 54.60025551056869
22.000 43.000 0.840 49.12404989465565
22.000 43.000 0.860 47.88337875914802
22.000 43.000 0.880 54.57430099838356
22.000 43.000 0.900 69.10470048743156
22.000 43.000 0.920 87.19479816558916
22.000 43.000 0.940 107.90492714068162
22.000 43.000 0.960 129.30015963303657
22.000 43.000 0.980 150.69539212539152
22.000 43.000 1.000 172.09062461774644
22.000 44.000 0.800 61.74673665307299
22.000 44.000 0.820 53.90776623090923
22.000 44.000 0.840 48.297845486541156
22.000 44.000 0.860 47.0375109551786
22.000 44.000 0.880 53.487012202248344
22.000 44.000 0.900 68.90193026580448
22.000 44.000 0.920 86.73088715775069
22.000 44.000 0.940 107.87159699961613
22.000 44.000 0.960 129.2661203400335
22.000 44.000 0.980 150.6606436804509
22.000 44.000 1.000 172.05516702086823
22.000 45.000 0.800 61.29970922980159
22.000 45.000 0.820 53.41252604991925
22.000 45.000 0.840 47.69409071678467
22.000 45.000 0.860 46.57002878255401
22.000 45.000 0.880 52.42233968910399
22.000 45.000 0.900 68.70860878986647
22.000 45.000 0.920 86.61893404203444
22.000 45.000 0.940 107.84132935166492
22.000 45.000 0.960 129.2352086995727
22.000 45.000 0.980 150.62908804748048
22.000 45.000 1.000 172.0229673953883
22.000 46.000 0.800 61.24515853236694
22.000 46.000 0.820 52.95330913033104
22.000 46.000 0.840 47.48192927299464
22.000 46.000 0.860 46.22476017983652
22.000 46.000 0.880 51.56354170441317
22.000 46.000 0.900 68.52477638754412
22.000 46.000 0.920 86.85640616312402
22.000 46.000 0.940 107.81414281697218
22.000 46.000 0.960 129.20744372797162
22.000 46.000 0.980 150.60074463897104
22.000 46.000 1.000 171.99404554997045
22.000 47.000 0.800 61.36833385116416
22.000 47.000 0.820 52.53026878941842
22.000 47.000 0.840 47.3489264389429
22.000 47.000 0.860 46.22086135046639
22.000 47.000 0.880 51.72781485233993
22.000 47.000 0.900 68.35047160650079
22.000 47.000 0.920 87.10044513464304
22.000 47.000 0.940 107.7900545155006
22.000 47.000 0.960 129.18284290944746
22.000 47.000 0.980 150.57563130339432
22.000 47.000 1.000 171.96841969734115
22.000 48.000 0.800 61.57822291992483
22.000 48.000 0.820 52.14354774445335
22.000 48.000 0.840 47.27291653245965
22.000 48.000 0.860 46.37521930543843
22.000 48.000 0.880 52.03741621134833
22.000 48.000 0.900 68.18573122365098
22.000 48.000 0.920 87.35094098822347
22.000 48.000 0.940 107.76908005104832
22.000 48.000 0.960 129.16142217979404
22.000 48.000 0.980 150.55376430853983
22.000 48.000 1.000 171.94610643728555
22.000 49.000 0.800 62.08076315844431
22.000 49.000 0.820 51.95135321103935
22.000 49.000 0.840 47.62009625228252
22.000 49.000 0.860 46.59636935331181
22.000 49.000 0.880 52.74537833180792
22.000 49.000 0.900 68.08676552091504
22.000 49.000 0.920 87.60778253249093
22.000 49.000 0.940 107.7512334964248
22.000 49.000 0.960 129.1431959112424
22.000 49.000 0.980 150.53515832605996
22.000 49.000 1.000 171.9271207408775
22.000 50.000 0.800 62.6078132867792
22.000 50.000 0.820 51.858847568536
22.000 50.000 0.840 47.998406529606264
22.000 50.000 0.860 47.220320679057764
22.000 50.000 0.880 53.46936152900206
22.000 50.000 0.900 68.66713995769803
22.000 50.000 0.920 87.87085742944059
22.000 50.000 0.940 107.7365273798028
22.000 50.000 0.960 129.12817689852204
22.000 50.000 0.980 150.5198264172413
22.000 50.000 1.000 171.9114759359605
22.000 51.000 0.800 63.29222765826019
22.000 51.000 0.820 51.98170867514691
22.000 51.000 0.840 48.40771927788566
22.000 51.000 0.860 48.06887016968581
22.000 51.000 0.880 54.64326703614995
22.000 51.000 0.900 69.2856651612439
22.000 51.000 0.920 88.14005227020459
22.000 51.000 0.940 107.72497267226208
22.000 51.000 0.960 129.11637634614
22.000 51.000 0.980 150.50778002001792
22.000 51.000 1.000 171.89918369389585
22.000 52.000 0.800 64.16363627415923
22.000 52.000 0.820 52.55505314443161
22.000 52.000 0.840 48.99291681181086
22.000 52.000 0.860 49.52261839977996
22.000 52.000 0.880 55.836170894372934
22.000 52.000 0.900 69.90552726327121
22.000 52.000 0.920 88.41525265013749
22.000 52.000 0.940 107.95382335992312
22.000 52.000 0.960 129.10780385689043
22.000 52.000 0.980 150.49902893724226
22.000 52.000 1.000 171.89025401759417
22.000 53.000 0.800 65.30137535118622
22.000 53.000 0.820 53.75084989115116
22.000 53.000 0.840 49.61608356310828
22.000 53.000 0.860 51.061850748161426
22.000 53.000 0.880 57.04434308399379
22.000 53.000 0.900 70.52652706542364
22.000 53.000 0.920 88.87820544465528
22.000 53.000 0.940 108.24102461799684
22.000 53.000 0.960 129.10246742160956
22.000 53.000 0.980 150.49358132622643
22.000 53.000 1.000 171.88469523084328
22.000 54.000 0.800 66.45811534592555
22.000 54.000 0.820 54.97394325811262
22.000 54.000 0.840 50.611390194907585
22.000 54.000 0.860 52.63118591031925
22.000 54.000 0.880 58.45541179761888
22.000 54.000 0.900 71.58162131666123
22.000 54.000 0.920 89.51396550193488
22.000 54.000 0.940 108.53412543769853
22.000 54.000 0.960 129.10037341018818
22.000 54.000 0.980 150.49144368956715
22.000 54.000 1.000 171.88251396894614
22.000 55.000 0.800 67.63355949171799
22.000 55.000 0.820 56.22398861990896
22.000 55.000 0.840 51.803269982334875
22.000 55.000 0.860 54.230106058499594
22.000 55.000 0.880 60.138942438573196
22.000 55.000 0.900 72.92470341222064
22.000 55.000 0.920 90.15048407122842
22.000 55.000 0.940 108.83300632728361
22.000 55.000 0.960 129.10152656385108
22.000 55.000 0.980 150.49262086726466
22.000 55.000 1.000 171.88371517067822
22.200 35.000 0.800 71.93316202850319
22.200 35.000 0.820 65.36526603519417
22.200 35.000 0.840 62.30949080973334
22.200 35.000 0.860 62.056704243770696
22.200 35.000 0.880 66.09230744011893
22.200 35.000 0.900 75.16639886429375
22.200 35.000 0.920 89.3985773029984
22.200 35.000 0.940 106.96908901208073
22.200 35.000 0.960 126.00682192846584
22.200 35.000 0.980 146.13201275461347
22.200 35.000 1.000 167.43411505572814
22.200 36.000 0.800 70.75774769288797
22.200 36.000 0.820 63.42243433594032
22.200 36.000 0.840 59.840744260337324
22.200 36.000 0.860 59.44997948030293
22.200 36.000 0.880 64.04950536322636
22.200 36.000 0.900 73.05306280664048
22.200 36.000 0.920 88.17401947339425
22.200 36.000 0.940 106.1326844662267
22.200 36.000 0.960 125.47608607580028
22.200 36.000 0.980 146.07201352485748
22.200 36.000 1.000 167.3728913518953
22.200 37.000 0.800 69.60012307729906
22.200 37.000 0.820 61.499865741690776
22.200 37.000 0.840 57.66466095938528
22.200 37.000 0.860 57.138848425805996
22.200 37.000 0.880 62.052149341786276
22.200 37.000 0.900 71.34405764627468
22.200 37.000 0.920 86.95036013917178
22.200 37.000 0.940 105.33211815011649
22.200 37.000 0.960 124.95005683416157
22.200 37.000 0.980 146.01502442231794
22.200 37.000 1.000 167.31473920644683
22.200 38.000 0.800 68.46065005116601
22.200 38.000 0.820 59.81586357802081
22.400 50.000 0.940 98.35537967600796
22.400 50.000 0.960 119.37797469218765
22.400 50.000 0.980 140.56649499827483
22.400 50.000 1.000 161.75501530436213
22.400 51.000 0.800 67.33098743368609
22.400 51.000 0.820 53.62357543840559
22.400 51.000 0.840 46.95520973535306
22.400 51.000 0.860 44.74550702359174
22.400 51.000 0.880 49.46860936066385
22.400 51.000 0.900 61.605858434183155
22.400 51.000 0.920 79.62522885477185
22.400 51.000 0.940 98.63511748603653
22.400 51.000 0.960 119.3658702202174
22.400 51.000 0.980 140.5541383498053
22.400 51.000 1.000 161.74240647939317
22.400 52.000 0.800 68.4640690808997
22.400 52.000 0.820 54.221274286347594
22.400 52.000 0.840 47.80297921993939
22.400 52.000 0.860 45.679763581709125
22.400 52.000 0.880 50.6796031252314
22.400 52.000 0.900 62.51608619654646
22.400 52.000 0.920 80.26820291722342
22.400 52.000 0.940 98.92105875349364
22.400 52.000 0.960 119.35705423796807
22.400 52.000 0.980 140.54513870125913
22.400 52.000 1.000 161.7332231645501
22.400 53.000 0.800 69.61680861221876
22.400 53.000 0.820 55.03361660051494
22.400 53.000 0.840 48.72832389623967
22.400 53.000 0.860 47.12724212468415
22.400 53.000 0.880 51.90604010102993
22.400 53.000 0.900 63.80063055827312
22.400 53.000 0.920 80.91232854815091
22.400 53.000 0.940 99.21308307555142
22.400 53.000 0.960 119.35153499769672
22.400 53.000 0.980 140.53950447681544
22.400 53.000 1.000 161.7274739559341
22.400 54.000 0.800 70.78891680099926
22.400 54.000 0.820 56.6404122555117
22.400 54.000 0.840 49.67680991852632
22.400 54.000 0.860 48.72000521487297
22.400 54.000 0.880 53.29164530432951
22.400 54.000 0.900 65.1633555394859
22.400 54.000 0.920 81.5573998581761
22.400 54.000 0.940 99.74993028987565
22.400 54.000 0.960 119.34931909011723
22.400 54.000 0.980 140.53724240449466
22.400 54.000 1.000 161.72516571887212
