13.2 39.8 81.779 4.367
13.3 29.8 83.635 4.488
13.4 19.8 85.725 4.565
13.5 9.8 87.954 4.596
13.6 359.8 90.218 4.578
13.7 349.8 92.415 4.512
13.8 339.8 94.453 4.402
13.9 329.8 96.254 4.252
14.0 319.8 97.760 4.067
14.1 309.8 98.934 3.855
14.2 299.8 99.758 3.623
14.3 289.8 100.236 3.379
14.4 279.8 100.387 3.132
14.5 269.8 100.243 2.889
14.6 259.8 99.839 2.658
14.7 249.8 99.213 2.445
14.8 239.8 98.401 2.256
14.9 229.8 97.431 2.094
15.0 219.8 96.324 1.964
15.1 209.8 95.095 1.868
15.2 199.8 93.753 1.807
15.3 189.8 92.304 1.784
15.4 179.8 90.758 1.798
15.5 169.8 89.129 1.849
15.6 159.8 87.442 1.936
15.7 149.8 85.731 2.057
15.8 139.8 84.044 2.211
15.9 129.8 82.441 2.394
16.0 119.8 80.990 2.601
16.1 109.8 79.764 2.828
16.2 99.8 78.832 3.068
16.3 89.8 78.260 3.315
16.4 79.8 78.096 3.560
16.5 69.8 78.371 3.796
16.6 59.8 79.093 4.014
16.7 49.8 80.243 4.207
16.8 39.8 81.779 4.367
16.9 29.8 83.635 4.488
17.0 19.8 85.725 4.565
17.1 9.8 87.954 4.596
17.2 359.8 90.218 4.578
17.3 349.8 92.415 4.512
17.4 339.8 94.453 4.402
17.5 329.8 96.254 4.252
17.6 319.8 97.760 4.067
17.7 309.8 98.934 3.855
17.8 299.8 99.758 3.623
17.9 289.8 100.236 3.379
18.0 279.8 100.387 3.132
18.1 269.8 100.243 2.889
18.2 259.8 99.839 2.658
18.3 249.8 99.213 2.445
18.4 239.8 98.401 2.256
18.5 229.8 97.431 2.094
18.6 219.8 96.324 1.964
18.7 209.8 95.095 1.868
18.8 199.8 93.753 1.807
18.9 189.8 92.304 1.784
19.0 179.8 90.758 1.798
19.1 169.8 89.129 1.849
19.2 159.8 87.442 1.936
19.3 149.8 85.731 2.057
19.4 139.8 84.044 2.211
19.5 129.8 82.441 2.394
19.6 119.8 80.990 2.601
19.7 109.8 79.764 2.828
19.8 99.8 78.832 3.068
19.9 89.8 78.260 3.315
20.0 79.8 78.096 3.560
20.1 69.8 78.371 3.796
20.2 59.8 79.093 4.014
20.3 49.8 80.243 4.207
20.4 39.8 81.779 4.367
20.5 29.8 83.635 4.488
20.6 19.8 85.725 4.565
20.7 9.8 87.954 4.596
20.8 359.8 90.218 4.578
20.9 349.8 92.415 4.512
21.0 339.8 94.453 4.402
21.1 329.8 96.254 4.252
21.2 319.8 97.760 4.067
21.3 309.8 98.934 3.855
21.4 299.8 99.758 3.623
21.5 289.8 100.236 3.379
21.6 279.8 100.387 3.132
21.7 269.8 100.243 2.889
21.8 259.8 99.839 2.658
21.9 249.8 99.213 2.445
22.0 239.8 98.401 2.256
22.1 229.8 97.431 2.094
22.2 219.8 96.324 1.964
22.3 209.8 95.095 1.868
22.4 199.8 93.753 1.807
22.5 189.8 92.304 1.784
22.6 179.8 90.758 1.798
22.7 169.8 89.129 1.849
22.8 159.8 87.442 1.936
22.9 149.8 85.731 2.057
23.0 139.8 84.044 2.211
23.1 129.8 82.441 2.394
23.2 119.8 80.990 2.601
23.3 109.8 79.764 2.828
23.4 99.8 78.832 3.068
23.5 89.8 78.260 3.315
23.6 79.8 78.096 3.560
23.7 69.8 78.371 3.796
