-4.0 326.0 96.120 4.235
-3.9 316.0 97.492 4.041
-3.8 306.0 98.529 3.823
-3.7 296.0 99.222 3.589
-3.6 286.0 99.580 3.346
-3.5 276.0 99.625 3.103
-3.4 266.0 99.390 2.867
-3.3 256.0 98.910 2.644
-3.2 246.0 98.223 2.442
-3.1 236.0 97.359 2.264
-3.0 226.0 96.344 2.115
-2.9 216.0 95.198 1.999
-2.8 206.0 93.932 1.916
-2.7 196.0 92.556 1.870
-2.6 186.0 91.078 1.861
-2.5 176.0 89.510 1.888
-2.4 166.0 87.870 1.952
-2.3 156.0 86.186 2.052
-2.2 146.0 84.498 2.184
-2.1 136.0 82.859 2.348
-2.0 126.0 81.329 2.538
-1.9 116.0 79.979 2.751
-1.8 106.0 78.878 2.981
-1.7 96.0 78.094 3.222
-1.6 86.0 77.683 3.466
-1.5 76.0 77.687 3.706
-1.4 66.0 78.128 3.933
-1.3 56.0 79.003 4.139
-1.2 46.0 80.285 4.318
-1.1 36.0 81.924 4.462
-1.0 26.0 83.846 4.566
-0.9 16.0 85.965 4.625
-0.8 6.0 88.182 4.637
-0.7 356.0 90.398 4.601
-0.6 346.0 92.513 4.520
-0.5 336.0 94.444 4.396
-0.4 326.0 96.120 4.235
-0.3 316.0 97.492 4.041
-0.2 306.0 98.529 3.823
-0.1 296.0 99.222 3.589
-0.0 286.0 99.580 3.346
0.1 276.0 99.625 3.103
0.2 266.0 99.390 2.867
0.3 256.0 98.910 2.644
0.4 246.0 98.223 2.442
0.5 236.0 97.359 2.264
0.6 226.0 96.344 2.115
0.7 216.0 95.198 1.999
0.8 206.0 93.932 1.916
0.9 196.0 92.556 1.870
1.0 186.0 91.078 1.861
1.1 176.0 89.510 1.888
1.2 166.0 87.870 1.952
1.3 156.0 86.186 2.052
1.4 146.0 84.498 2.184
1.5 136.0 82.859 2.348
1.6 126.0 81.329 2.538
1.7 116.0 79.979 2.751
1.8 106.0 78.878 2.981
1.9 96.0 78.094 3.222
2.0 86.0 77.683 3.466
2.1 76.0 77.687 3.706
2.2 66.0 78.128 3.933
2.3 56.0 79.003 4.139
2.4 46.0 80.285 4.318
2.5 36.0 81.924 4.462
2.6 26.0 83.846 4.566
2.7 16.0 85.965 4.625
2.8 6.0 88.182 4.637
2.9 356.0 90.398 4.601
3.0 346.0 92.513 4.520
3.1 336.0 94.444 4.396
3.2 326.0 96.120 4.235
3.3 316.0 97.492 4.041
3.4 306.0 98.529 3.823
3.5 296.0 99.222 3.589
3.6 286.0 99.580 3.346
3.7 276.0 99.625 3.103
3.8 266.0 99.390 2.867
3.9 256.0 98.910 2.644
4.0 246.0 98.223 2.442
4.1 236.0 97.359 2.264
4.2 226.0 96.344 2.115
4.3 216.0 95.198 1.999
4.4 206.0 93.932 1.916
4.5 196.0 92.556 1.870
4.6 186.0 91.078 1.861
4.7 176.0 89.510 1.888
4.8 166.0 87.870 1.952
4.9 156.0 86.186 2.052
5.0 146.0 84.498 2.184
5.1 136.0 82.859 2.348
5.2 126.0 81.329 2.538
5.3 116.0 79.979 2.751
5.4 106.0 78.878 2.981
5.5 96.0 78.094 3.222
5.6 86.0 77.683 3.466
5.7 76.0 77.687 3.706
5.8 66.0 78.128 3.933
5.9 56.0 79.003 4.139
6.0 46.0 80.285 4.318
6.1 36.0 81.924 4.462
6.2 26.0 83.846 4.566
6.3 16.0 85.965 4.625
6.4 6.0 88.182 4.637
6.5 356.0 90.398 4.601
6.6 346.0 92.513 4.520
6.7 336.0 94.444 4.396
6.8 326.0 96.120 4.235
6.9 316.0 97.492 4.041
7.0 306.0 98.529 3.823
7.1 296.0 99.222 3.589
7.2 286.0 99.580 3.346
7.3 276.0 99.625 3.103
7.4 266.0 99.390 2.867
7.5 256.0 98.910 2.644
7.6 246.0 98.223 2.442
7.7 236.0 97.359 2.264
7.8 226.0 96.344 2.115
7.9 216.0 95.198 1.999
8.0 206.0 93.932 1.916
8.1 196.0 92.556 1.870
8.2 186.0 91.078 1.861
8.3 176.0 89.510 1.888
8.4 166.0 87.870 1.952
8.5 156.0 86.186 2.052
8.6 146.0 84.498 2.184
8.7 136.0 82.859 2.348
8.8 126.0 81.329 2.538
8.9 116.0 79.979 2.751
9.0 106.0 78.878 2.981
9.1 96.0 78.094 3.222
9.2 86.0 77.683 3.466
9.3 76.0 77.687 3.706
9.4 66.0 78.128 3.933
