-4.0 140.0 83.928 2.295
-3.9 130.0 82.416 2.468
-3.8 120.0 81.051 2.665
-3.7 110.0 79.899 2.880
-3.6 100.0 79.028 3.108
-3.5 90.0 78.493 3.342
-3.4 80.0 78.341 3.574
-3.3 70.0 78.600 3.798
-3.2 60.0 79.277 4.004
-3.1 50.0 80.354 4.187
-3.0 40.0 81.792 4.339
-2.9 30.0 83.530 4.454
-2.8 20.0 85.489 4.528
-2.7 10.0 87.581 4.558
-2.6 0.0 89.710 4.542
-2.5 350.0 91.783 4.482
-2.4 340.0 93.712 4.379
-2.3 330.0 95.425 4.238
-2.2 320.0 96.865 4.064
-2.1 310.0 97.996 3.864
-2.0 300.0 98.801 3.645
-1.9 290.0 99.281 3.414
-1.8 280.0 99.451 3.180
-1.7 270.0 99.338 2.950
-1.6 260.0 98.975 2.730
-1.5 250.0 98.395 2.527
-1.4 240.0 97.631 2.346
-1.3 230.0 96.711 2.191
-1.2 220.0 95.654 2.066
-1.1 210.0 94.476 1.973
-1.0 200.0 93.187 1.915
-0.9 190.0 91.796 1.892
-0.8 180.0 90.315 1.904
-0.7 170.0 88.758 1.952
-0.6 160.0 87.150 2.034
-0.5 150.0 85.525 2.149
-0.4 140.0 83.928 2.295
-0.3 130.0 82.416 2.468
-0.2 120.0 81.051 2.665
-0.1 110.0 79.899 2.880
-0.0 100.0 79.028 3.108
0.1 90.0 78.493 3.342
0.2 80.0 78.341 3.574
0.3 70.0 78.600 3.798
0.4 60.0 79.277 4.004
0.5 50.0 80.354 4.187
0.6 40.0 81.792 4.339
0.7 30.0 83.530 4.454
0.8 20.0 85.489 4.528
0.9 10.0 87.581 4.558
1.0 0.0 89.710 4.542
1.1 350.0 91.783 4.482
1.2 340.0 93.712 4.379
1.3 330.0 95.425 4.238
1.4 320.0 96.865 4.064
1.5 310.0 97.996 3.864
1.6 300.0 98.801 3.645
1.7 290.0 99.281 3.414
1.8 280.0 99.451 3.180
1.9 270.0 99.338 2.950
2.0 260.0 98.975 2.730
2.1 250.0 98.395 2.527
2.2 240.0 97.631 2.346
2.3 230.0 96.711 2.191
2.4 220.0 95.654 2.066
2.5 210.0 94.476 1.973
2.6 200.0 93.187 1.915
2.7 190.0 91.796 1.892
2.8 180.0 90.315 1.904
2.9 170.0 88.758 1.952
3.0 160.0 87.150 2.034
3.1 150.0 85.525 2.149
3.2 140.0 83.928 2.295
3.3 130.0 82.416 2.468
3.4 120.0 81.051 2.665
3.5 110.0 79.899 2.880
3.6 100.0 79.028 3.108
3.7 90.0 78.493 3.342
3.8 80.0 78.341 3.574
3.9 70.0 78.600 3.798
4.0 60.0 79.277 4.004
4.1 50.0 80.354 4.187
4.2 40.0 81.792 4.339
4.3 30.0 83.530 4.454
4.4 20.0 85.489 4.528
4.5 10.0 87.581 4.558
4.6 0.0 89.710 4.542
4.7 350.0 91.783 4.482
4.8 340.0 93.712 4.379
4.9 330.0 95.425 4.238
5.0 320.0 96.865 4.064
5.1 310.0 97.996 3.864
5.2 300.0 98.801 3.645
5.3 290.0 99.281 3.414
5.4 280.0 99.451 3.180
5.5 270.0 99.338 2.950
5.6 260.0 98.975 2.730
5.7 250.0 98.395 2.527
5.8 240.0 97.631 2.346
5.9 230.0 96.711 2.191
6.0 220.0 95.654 2.066
6.1 210.0 94.476 1.973
6.2 200.0 93.187 1.915
6.3 190.0 91.796 1.892
6.4 180.0 90.315 1.904
6.5 170.0 88.758 1.952
6.6 160.0 87.150 2.034
6.7 150.0 85.525 2.149
6.8 140.0 83.928 2.295
6.9 130.0 82.416 2.468
7.0 120.0 81.051 2.665
7.1 110.0 79.899 2.880
7.2 100.0 79.028 3.108
7.3 90.0 78.493 3.342
7.4 80.0 78.341 3.574
7.5 70.0 78.600 3.798
7.6 60.0 79.277 4.004
7.7 50.0 80.354 4.187
7.8 40.0 81.792 4.339
7.9 30.0 83.530 4.454
8.0 20.0 85.489 4.528
8.1 10.0 87.581 4.558
8.2 0.0 89.710 4.542
8.3 350.0 91.783 4.482
8.4 340.0 93.712 4.379
8.5 330.0 95.425 4.238
8.6 320.0 96.865 4.064
8.7 310.0 97.996 3.864
8.8 300.0 98.801 3.645
8.9 290.0 99.281 3.414
9.0 280.0 99.451 3.180
9.1 270.0 99.338 2.950
9.2 260.0 98.975 2.730
9.3 250.0 98.395 2.527
9.4 240.0 97.631 2.346
9.5 230.0 96.711 2.191
9.6 220.0 95.654 2.066
9.7 210.0 94.476 1.973
9.8 200.0 93.187 1.915
9.9 190.0 91.796 1.892
10.0 180.0 90.315 1.904
10.1 170.0 88.758 1.952
10.2 160.0 87.150 2.034
10.3 150.0 85.525 2.149
10.4 140.0 83.928 2.295
10.5 130.0 82.416 2.468
10.6 120.0 81.051 2.665
10.7 110.0 79.899 2.880
10.8 100.0 79.028 3.108
10.9 90.0 78.493 3.342
11.0 80.0 78.341 3.574
11.1 70.0 78.600 3.798
11.2 60.0 79.277 4.004
11.3 50.0 80.354 4.187
11.4 40.0 81.792 4.339
11.5 30.0 83.530 4.454
