# tau rho ord score
4.000 0.570 33.68616551602753
4.000 0.580 33.060692559690125
4.000 0.590 32.4812697850308
4.000 0.600 31.950400536642096
4.000 0.610 31.470538411982425
4.000 0.620 31.044043564578487
4.000 0.630 30.673135227454694
4.000 0.640 30.359842091182635
4.000 0.650 30.10595264697058
4.000 0.660 29.91296797200497
4.000 0.670 29.782059618526823
4.000 0.680 29.714035210451502
4.000 0.690 29.709314021850965
4.000 0.700 29.76791422180352
4.000 0.710 29.88945267636766
4.000 0.720 30.073157294880943
4.000 0.730 30.317891009352003
4.000 0.740 30.62218569563653
4.000 0.750 30.984283773066288
4.000 0.760 31.402184906137457
4.000 0.770 31.873695184623838
4.000 0.780 32.396476344796966
4.000 0.790 32.96809295510643
4.000 0.800 33.586055953698185
4.000 0.810 34.24786142369107
4.000 0.820 34.951023968516516
4.000 0.830 35.693104464407604
4.000 0.840 36.4717322986911
4.000 0.850 37.284622444621434
4.000 0.860 38.12958788110339
4.000 0.870 39.004547950714354
4.000 0.880 39.90753327704296
4.000 0.890 40.83668784793163
4.000 0.900 41.79026882871371
4.000 0.910 42.766644610561826
4.000 0.920 43.76429153255185
4.000 0.930 44.781789648423796
4.000 0.940 45.81781784455643
4.000 0.950 46.87114855692578
4.000 0.960 47.940642283065614
4.000 0.970 49.02524204067353
4.000 0.980 50.123967887301646
4.000 0.990 51.23591158498344
4.000 1.000 52.360231468937044
5.000 0.000 98.72196074078293
5.000 0.010 97.41246294886734
5.000 0.020 96.10460602952902
5.000 0.030 94.79845790794297
5.000 0.040 93.49409021499113
5.000 0.050 92.19157853632075
5.000 0.060 90.89100268111486
5.000 0.070 89.59244697234847
5.000 0.080 88.29600056048125
5.000 0.090 87.00175776273213
5.000 0.100 85.7098184302962
5.000 0.110 84.42028834610284
5.000 0.120 83.13327965597738
5.000 0.130 81.84891133635969
5.000 0.140 80.56730970205507
5.000 0.150 79.28860895784891
5.000 0.160 78.01295179820869
5.000 0.170 76.74049005973052
5.000 0.180 75.47138543146461
5.000 0.190 74.2058102287792
5.000 0.200 72.94394823699919
5.000 0.210 71.68599563168735
5.000 0.220 70.43216198312632
5.000 0.230 69.18267135331132
5.000 0.240 67.93776349457693
5.000 0.250 66.69769515986042
5.000 0.260 65.4627415355427
5.000 0.270 64.23319780880634
5.000 0.280 63.009380882495826
5.000 0.290 61.79163125154958
5.000 0.300 60.58031505616937
5.000 0.310 59.37582632797785
5.000 0.320 58.17858944643981
5.000 0.330 56.98906182373334
5.000 0.340 55.80773683697076
5.000 0.350 54.63514702708102
5.000 0.360 53.47186758363138
5.000 0.370 52.318520134206
5.000 0.380 51.17577685542878
5.000 0.390 50.044364920017415
5.000 0.400 48.925071289994996
5.000 0.410 47.81874785988653
5.000 0.420 46.726316944792885
5.000 0.430 45.648777095950024
5.000 0.440 44.58720920988733
5.000 0.450 43.542782875611
5.000 0.460 42.516762876246176
5.000 0.470 41.51051572608954
5.000 0.480 40.52551607987774
5.000 0.490 39.563352797228895
5.000 0.500 38.62573438100213
5.000 0.510 37.714493433758925
5.000 0.520 36.83158969274372
5.000 0.530 35.9791111136679
5.000 0.540 35.15927238229427
5.000 0.550 34.37441014869739
5.000 0.560 33.62697421420219
5.000 0.570 32.91951387157336
5.000 0.580 32.25465862508877
5.000 0.590 31.635092621276335
5.000 0.600 31.063522325729704
5.000 0.610 30.542637304278728
5.000 0.620 30.075064414843965
5.000 0.630 29.66331627875191
5.000 0.640 29.30973554226357
5.000 0.650 29.016437098386945
5.000 0.660 28.785251028699577
5.000 0.670 28.61766944331361
5.000 0.680 28.51480054615736
90.000 0.940 99.37484065479592
90.000 0.950 99.4458000606814
90.000 0.960 99.51942006679009
90.000 0.970 99.59580008587822
90.000 0.980 99.67504423752514
90.000 0.990 99.75726152585673
90.000 1.000 99.84256601537774
17.000 0.050 92.54852284204507
17.000 0.060 91.31470321965534
17.000 0.070 90.08120069182468
17.000 0.080 88.84802847927364
17.000 0.090 87.61520054383251
17.000 0.100 86.38273164079841
17.000 0.110 85.15063737576634
17.000 0.120 83.91893426638427
17.000 0.130 82.6876398095331
17.000 0.140 81.45677255449252
17.000 0.150 80.22635218271915
17.000 0.160 78.99639959493977
17.000 0.170 77.76693700634823
17.000 0.180 76.53798805079185
17.000 0.190 75.30957789494596
17.000 0.200 74.08173336360073
17.000 0.210 72.85448307733279
17.000 0.220 71.62785760399893
17.000 0.230 70.40188962568325
17.000 0.240 69.17661412294959
17.000 0.250 67.95206857850582
17.000 0.260 66.7282932026831
17.000 0.270 65.5053311834726
17.000 0.280 64.28322896426106
17.000 0.290 63.062036552865976
17.000 0.300 61.8418078660103
17.000 0.310 60.62260111400427
17.000 0.320 59.40447923113814
17.000 0.330 58.18751035815404
17.000 0.340 56.97176838418203
17.000 0.350 55.757333556725044
17.000 0.360 54.54429316969697
17.000 0.370 53.33274234120063
17.000 0.380 52.12278489473289
17.000 0.390 50.91453435988855
17.000 0.400 49.708115111484204
17.000 0.410 48.50366366943743
17.000 0.420 47.3013301858382
17.000 0.430 46.10128015058969
17.000 0.440 44.903696352962065
17.000 0.450 43.70878114362456
17.000 0.460 42.51675905048651
17.000 0.470 41.327879812338736
17.000 0.480 40.14242190728149
17.000 0.490 38.96069666879305
17.000 0.500 37.78305310170122
17.000 0.510 36.609883534081604
17.000 0.520 35.44163027021574
17.000 0.530 34.278793445391656
17.000 0.540 33.121940326937136
17.000 0.550 31.971716359074286
17.000 0.560 30.828858313795813
17.000 0.570 29.694209987879514
17.000 0.580 28.568740979104987
17.000 0.590 27.453569183810057
17.000 0.600 26.349987782733486
17.000 0.610 25.259497619278918
17.000 0.620 24.18384601506531
17.000 0.630 23.12507319347182
17.000 0.640 22.085567558255992
17.000 0.650 21.068131040375846
17.000 0.660 20.076055479836523
17.000 0.670 19.113210386598144
17.000 0.680 18.184141172440096
17.000 0.690 17.29417469331333
17.000 0.700 16.449525179569257
17.000 0.710 15.657387726344197
17.000 0.720 14.925997823709658
17.000 0.730 14.26462361086115
17.000 0.740 13.683443482464654
17.000 0.750 13.193249062021376
17.000 0.760 12.804911673961058
17.000 0.770 12.52857625701844
17.000 0.780 12.372620153930065
17.000 0.790 12.342537689439341
17.000 0.800 12.440036976031507
17.000 0.810 12.662662533665653
17.000 0.820 13.004110875626564
17.000 0.830 13.45514248302507
17.000 0.840 14.00478335197888
17.000 0.850 14.641477803467012
17.000 0.860 15.35397428431747
17.000 0.870 16.131881983901316
17.000 0.880 16.965942392869557
17.000 0.890 17.848099883977135
17.000 0.900 18.771451840772286
17.000 0.910 19.730138327716837
17.000 0.920 20.71920971231143
17.000 0.930 21.734494037720868
17.000 0.940 22.772474988210988
17.000 0.950 23.830184767896988
17.000 0.960 24.90511265698414
17.000 0.970 25.995128258534884
17.000 0.980 27.09841772286015
17.000 0.990 28.213431056014848
17.000 1.000 29.338838705321166
18.000 0.000 98.72196074078293
18.000 0.010 97.50008364104781
18.000 0.020 96.27840443154282
18.000 0.030 95.05693075030439
18.000 0.040 93.83567063199212
18.000 0.050 92.6146325338645
18.000 0.060 91.3938253638141
18.000 0.070 90.17325851065468
18.000 0.080 88.95294187687281
18.000 0.090 87.73288591408047
18.000 0.100 86.51310166143045
18.000 0.110 85.29360078728635
18.000 0.120 84.07439563447132
18.000 0.130 82.8554992694578
18.000 0.140 81.63692553590212
18.000 0.150 80.41868911297585
18.000 0.160 79.20080557899963
18.000 0.170 77.98329148094751
18.000 0.180 76.76616441045877
18.000 0.190 75.54944308707508
18.000 0.200 74.33314744951127
18.000 0.210 73.11729875587274
18.000 0.220 71.90191969385185
18.000 0.230 70.68703450207347
18.000 0.240 69.4726691039171
18.000 0.250 68.25885125532628
18.000 0.260 67.04561070832617
18.000 0.270 65.83297939221401
18.000 0.280 64.62099161467137
18.000 0.290 63.40968428537528
18.000 0.300 62.19909716507118
18.000 0.310 60.989273143518595
18.000 0.320 59.78025855024772
18.000 0.330 58.57210350268271
18.000 0.340 57.3648622969169
18.000 0.350 56.15859384728374
18.000 0.360 54.95336218188748
18.000 0.370 53.74923700246485
18.000 0.380 52.54629431839099
18.000 0.390 51.344617166360536
18.000 0.400 50.14429642933595
18.000 0.410 48.94543177082848
18.000 0.420 47.74813270355956
18.000 0.430 46.55251981515491
18.000 0.440 45.35872617789442
18.000 0.450 44.166898974859244
18.000 0.460 42.977201381307154
18.000 0.470 41.789814748054056
18.000 0.480 40.60494114340072
18.000 0.490 39.42280632217117
18.000 0.500 38.24366320529542
18.000 0.510 37.06779597179817
18.000 0.520 35.89552488796334
18.000 0.530 34.727212026992675
18.000 0.540 33.56326806812971
18.000 0.550 32.40416040882026
18.000 0.560 31.250422879327623
18.000 0.570 30.102667419157594
18.000 0.580 28.96159816213155
18.000 0.590 27.828028486069176
18.000 0.600 26.70290171845744
18.000 0.610 25.587316356097304
18.000 0.620 24.482556858975723
18.000 0.630 23.390131318988644
18.000 0.640 22.311817580305394
18.000 0.650 21.249719687768028
18.000 0.660 20.206336831321053
18.000 0.670 19.184647172184746
18.000 0.680 18.188208954896545
18.000 0.690 17.221280903813366
18.000 0.700 16.288962688799074
18.000 0.710 15.397353589383286
18.000 0.720 14.553722381979842
18.000 0.730 13.766672376230334
18.000 0.740 13.046270205645854
18.000 0.750 12.404082680002585
18.000 0.760 11.853030994597201
18.000 0.770 11.406930880979292
18.000 0.780 11.079566395666962
18.000 0.790 10.883206627198
18.000 0.800 10.826699792536786
18.000 0.810 10.913651602335108
18.000 0.820 11.141451584905614
18.000 0.830 11.501681087573655
18.000 0.840 11.981747454157082
18.000 0.850 12.567008372014492
18.000 0.860 13.24263030644114
18.000 0.870 13.994811274453808
18.000 0.880 14.811378237184138
18.000 0.890 15.681943624488413
18.000 0.900 16.597814568968566
18.000 0.910 17.551793029279803
18.000 0.920 18.53794709440112
18.000 0.930 19.551393140809765
18.000 0.940 20.588104831682593
18.000 0.950 21.644752761797758
18.000 0.960 22.718573006375955
18.000 0.970 23.807260756658312
18.000 0.980 24.908884815140294
18.000 0.990 26.02181903142762
18.000 1.000 27.144687318118926
19.000 0.000 98.72196074078293
19.000 0.010 97.51447947726939
19.000 0.020 96.30714256124381
19.000 0.030 95.09995549590047
19.000 0.040 93.89292406688782
19.000 0.050 92.68605436060551
19.000 0.060 91.47935278393777
19.000 0.070 90.27282608555531
19.000 0.080 89.0664813789335
19.000 0.090 87.86032616724876
19.000 0.100 86.65436837033448
19.000 0.110 85.44861635389694
19.000 0.120 84.24307896121442
19.000 0.130 83.03776554756834
19.000 0.140 81.83268601768387
19.000 0.150 80.62785086649018
19.000 0.160 79.42327122354696
19.000 0.170 78.21895890152624
19.000 0.180 77.01492644918568
19.000 0.190 75.81118720932395
19.000 0.200 74.60775538227062
19.000 0.210 73.40464609553376
19.000 0.220 72.20187548030921
19.000 0.230 70.99946075564904
19.000 0.240 69.79742032119299
19.000 0.250 68.59577385949055
19.000 0.260 67.39454244908313
19.000 0.270 66.19374868968123
19.000 0.280 64.99341684096187
19.000 0.290 63.79357297673461
19.000 0.300 62.59424515648296
19.000 0.310 61.39546361659107
19.000 0.320 60.197260983919996
19.000 0.330 58.999672514814335
19.000 0.340 57.80273636311047
19.000 0.350 56.60649388129655
19.000 0.360 55.410989959660334
19.000 0.370 54.21627340907483
19.000 0.380 53.02239739404237
19.000 0.390 51.82941992377607
19.000 0.400 50.63740441048722
19.000 0.410 49.44642030571759
19.000 0.420 48.25654382757142
19.000 0.430 47.06785879414205
19.000 0.440 45.880457581393415
19.000 0.450 44.69444222737244
19.000 0.460 43.509925709053185
19.000 0.470 42.32703342355105
19.000 0.480 41.145904912149916
19.000 0.490 39.966695873887744
19.000 0.500 38.78958052576645
19.000 0.510 37.614754379532755
19.000 0.520 36.442437521119224
19.000 0.530 35.272878499144
19.000 0.540 34.106358954524715
19.000 0.550 32.94319915579706
19.000 0.560 31.78376464614152
19.000 0.570 30.62847426101814
19.000 0.580 29.477809843080927
19.000 0.590 28.332328068103678
19.000 0.600 27.19267490769129
19.000 0.610 26.059603398876337
19.000 0.620 24.933995576516704
19.000 0.630 23.816889663067045
19.000 0.640 22.70951391525654
19.000 0.650 21.613328913385754
19.000 0.660 20.530080560792815
19.000 0.670 19.461866648050346
19.000 0.680 18.411220524201077
19.000 0.690 17.38121617029157
19.000 0.700 16.375599690964865
19.000 0.710 15.398952713604299
19.000 0.720 14.456892984676347
19.000 0.730 13.556315764057997
19.000 0.740 12.70567487947914
19.000 0.750 11.91529141446976
19.000 0.760 11.197654556730733
19.000 0.770 10.567630215781119
19.000 0.780 10.042397318953997
19.000 0.790 9.64077566335071
19.000 0.800 9.381464149295088
19.000 0.810 9.279872890448058
19.000 0.820 9.344139356489272
19.000 0.830 9.572263205887811
19.000 0.840 9.952381710432077
19.000 0.850 10.466117802783682
19.000 0.860 11.09285315325555
19.000 0.870 11.812929340423613
19.000 0.880 12.60923204586666
19.000 0.890 13.467586170298695
73.000 0.890 94.64030032932403
73.000 0.900 94.64155626929498
73.000 0.910 94.64394900641909
73.000 0.920 94.6474910601213
73.000 0.930 94.65219560638543
73.000 0.940 94.65807649975548
73.000 0.950 94.66514829622332
73.000 0.960 94.67342627703134
73.000 0.970 94.6829264734167
73.000 0.980 94.69366569232528
73.000 0.990 94.70566154312084
73.000 1.000 94.71893246531553
74.000 0.000 98.72196074078293
74.000 0.010 98.63147062560486
74.000 0.020 98.54231945980493
74.000 0.030 98.45449492753659
74.000 0.040 98.36798483753773
74.000 0.050 98.28277712541204
74.000 0.060 98.19885985582755
74.000 0.070 98.11622122463635
74.000 0.080 98.03484956091891
74.000 0.090 97.9547333289569
74.000 0.100 97.87586113013833
74.000 0.110 97.79822170479846
74.000 0.120 97.72180393400092
74.000 0.130 97.64659684126207
74.000 0.140 97.5725895942235
74.000 0.150 97.49977150627532
74.000 0.160 97.42813203813552
74.000 0.170 97.35766079938816
74.000 0.180 97.28834754998513
74.000 0.190 97.22018220171518
74.000 0.200 97.15315481964404
74.000 0.210 97.08725562353033
74.000 0.220 97.02247498922036
74.000 0.230 96.95880345002683
74.000 0.240 96.89623169809511
74.000 0.250 96.83475058576101
74.000 0.260 96.77435112690512
74.000 0.270 96.71502449830658
74.000 0.280 96.65676204100224
74.000 0.290 96.5995552616539
74.000 0.300 96.5433958339292
74.000 0.310 96.48827559990002
74.000 0.320 96.43418657146302
74.000 0.330 96.38112093178677
74.000 0.340 96.32907103679051
74.000 0.350 96.27802941665875
74.000 0.360 96.22798877739675
74.000 0.370 96.17894200243188
74.000 0.380 96.13088215426575
74.000 0.390 96.08380247618219
74.000 0.400 96.0376963940164
74.000 0.410 95.99255751799066
74.000 0.420 95.94837964462202
74.000 0.430 95.90515675870768
74.000 0.440 95.86288303539395
74.000 0.450 95.82155284233463
74.000 0.460 95.78116074194507
74.000 0.470 95.74170149375853
74.000 0.480 95.70317005689088
74.000 0.490 95.66556159262107
74.000 0.500 95.62887146709409
74.000 0.510 95.59309525415381
74.000 0.520 95.55822873831326
74.000 0.530 95.52426791787062
74.000 0.540 95.49120900817843
74.000 0.550 95.45904844507538
74.000 0.560 95.4277828884889
74.000 0.570 95.39740922621837
74.000 0.580 95.36792457790824
74.000 0.590 95.33932629922151
74.000 0.600 95.31161198622385
74.000 0.610 95.28477947998965
74.000 0.620 95.2588268714415
74.000 0.630 95.23375250643505
74.000 0.640 95.20955499110224
74.000 0.650 95.18623319746587
74.000 0.660 95.16378626933974
74.000 0.670 95.1422136285287
74.000 0.680 95.12151498134418
74.000 0.690 95.10169032545124
74.000 0.700 95.08273995706391
74.000 0.710 95.0646644785067
74.000 0.720 95.04746480616114
74.000 0.730 95.03114217881657
74.000 0.740 95.015698166446
74.000 0.750 95.001134679429
74.000 0.760 94.98745397824379
74.000 0.770 94.97465868365319
74.000 0.780 94.96275178740922
74.000 0.790 94.95173666350307
74.000 0.800 94.94161707998836
74.000 0.810 94.93239721140685
74.000 0.820 94.92408165184804
74.000 0.830 94.91667542867415
74.000 0.840 94.91018401694612
74.000 0.850 94.90461335458474
74.000 0.860 94.89996985830649
74.000 0.870 94.89626044037236
74.000 0.880 94.89349252619209
74.000 0.890 94.89167407282758
74.000 0.900 94.8908135884408
74.000 0.910 94.89092015273545
74.000 0.920 94.89200343844183
74.000 0.930 94.89407373389871
74.000 0.940 94.89714196678707
74.000 0.950 94.90121972907423
74.000 0.960 94.90631930322824
74.000 0.970 94.91245368976675
74.000 0.980 94.9196366362054
74.000 0.990 94.92788266747483
74.000 1.000 94.9372071178778
75.000 0.000 98.72196074078293
75.000 0.010 98.63736600617165
75.000 0.020 98.55408002366032
75.000 0.030 98.47208931507188
75.000 0.040 98.39138054308083
75.000 0.050 98.31194051288395
75.000 0.060 98.23375617377684
75.000 0.070 98.1568146206406
75.000 0.080 98.08110309534345
75.000 0.090 98.00660898806038
75.000 0.100 97.93331983851638
75.000 0.110 97.8612233371565
75.000 0.120 97.79030732624739
75.000 0.130 97.72055980091451
75.000 0.140 97.65196891011891
75.000 0.150 97.58452295757813
75.000 0.160 97.51821040263494
75.000 0.170 97.45301986107854
75.000 0.180 97.38894010592185
75.000 0.190 97.32596006813935
75.000 0.200 97.26406883736931
75.000 0.210 97.2032556625847
75.000 0.220 97.1435099527366
75.000 0.230 97.08482127737449
75.000 0.240 97.02717936724716
75.000 0.250 96.97057411488834
75.000 0.260 96.91499557519157
75.000 0.270 96.86043396597742
75.000 0.280 96.80687966855831
75.000 0.290 96.75432322830397
75.000 0.300 96.70275535521232
75.000 0.310 96.65216692448968
75.000 0.320 96.60254897714427
75.000 0.330 96.55389272059793
75.000 0.340 96.5061895293191
75.000 0.350 96.4594309454827
75.000 0.360 96.41360867966029
75.000 0.370 96.36871461154527
75.000 0.380 96.32474079071798
75.000 0.390 96.28167943745456
75.000 0.400 96.23952294358482
75.000 0.410 96.19826387340389
75.000 0.420 96.15789496464207
75.000 0.430 96.11840912949863
75.000 0.440 96.07979945574404
75.000 0.450 96.04205920789647
75.000 0.460 96.00518182847775
75.000 0.470 95.96916093935454
75.000 0.480 95.93399034317079
75.000 0.490 95.89966402487693
75.000 0.500 95.86617615336307
75.000 0.510 95.83352108320173
75.000 0.520 95.8016933565077
75.000 0.530 95.77068770492176
75.000 0.540 95.74049905172554
75.000 0.550 95.71112251409579
75.000 0.560 95.68255340550556
75.000 0.570 95.654787238281
75.000 0.580 95.62781972632294
75.000 0.590 95.60164678800194
75.000 0.600 95.57626454923732
75.000 0.610 95.55166934676987
75.000 0.620 95.5278577316395
75.000 0.630 95.50482647287896
75.000 0.640 95.48257256143579
75.000 0.650 95.46109321433524
75.000 0.660 95.44038587909742
75.000 0.670 95.42044823842298
75.000 0.680 95.40127821516234
75.000 0.690 95.38287397758393
75.000 0.700 95.36523394495892
75.000 0.710 95.34835679347943
75.000 0.720 95.33224146252961
75.000 0.730 95.31688716132945
75.000 0.740 95.30229337597217
75.000 0.750 95.28845987687836
75.000 0.760 95.27538672669
75.000 0.770 95.26307428863038
75.000 0.780 95.25152323535653
75.000 0.790 95.24073455833295
75.000 0.800 95.23070957775748
75.000 0.810 95.22144995307113
75.000 0.820 95.21295769408718
75.000 0.830 95.20523517277603
75.000 0.840 95.19828513574487
75.000 0.850 95.19211071745467
75.000 0.860 95.18671545421822
75.000 0.870 95.18210329902729
75.000 0.880 95.17827863725964
75.000 0.890 95.17524630331951
75.000 0.900 95.17301159826974
75.000 0.910 95.17158030851672
75.000 0.920 95.17095872561433
75.000 0.930 95.1711536672563
75.000 0.940 95.17217249953254
75.000 0.950 95.17402316052885
75.000 0.960 95.17671418535565
75.000 0.970 95.18025473269668
75.000 0.980 95.1846546129745
75.000 0.990 95.18992431823753
75.000 1.000 95.1960750538782
76.000 0.000 98.72196074078293
76.000 0.010 98.64317508701512
76.000 0.020 98.56567005336069
76.000 0.030 98.48943115356201
76.000 0.040 98.41444405967019
76.000 0.050 98.34069460305076
76.000 0.060 98.26816877528718
76.000 0.070 98.19685272898766
76.000 0.080 98.12673277849979
76.000 0.090 98.05779540053734
76.000 0.100 97.99002723472447
76.000 0.110 97.92341508406139
76.000 0.120 97.8579459153161
76.000 0.130 97.79360685934697
76.000 0.140 97.73038521135989
76.000 0.150 97.6682684311051
76.000 0.160 97.60724414301725
76.000 0.170 97.54730013630328
76.000 0.180 97.48842436498222
76.000 0.190 97.43060494788094
76.000 0.200 97.37383016858962
76.000 0.210 97.31808847538171
76.000 0.220 97.26336848110108
76.000 0.230 97.20965896302144
76.000 0.240 97.15694886268108
76.000 0.250 97.10522728569705
76.000 0.260 97.0544835015624
76.000 0.270 97.00470694343036
76.000 0.280 96.95588720788882
76.000 0.290 96.90801405472922
76.000 0.300 96.86107740671324
76.000 0.310 96.81506734934072
76.000 0.320 96.76997413062307
76.000 0.330 96.72578816086494
76.000 0.340 96.68250001245873
76.000 0.350 96.64010041969448
76.000 0.360 96.59858027858998
76.000 0.370 96.55793064674378
76.000 0.380 96.51814274321545
76.000 0.390 96.47920794843651
76.000 0.400 96.44111780415605
76.000 0.410 96.40386401342468
76.000 0.420 96.36743844062104
76.000 0.430 96.3318331115245
76.000 0.440 96.29704021343862
76.000 0.450 96.26305209536915
76.000 0.460 96.22986126826123
76.000 0.470 96.19746040529984
76.000 0.480 96.16584234227857
76.000 0.490 96.13500007804113
76.000 0.500 96.1049267750006
76.000 0.510 96.07561575974148
76.000 0.520 96.04706052370993
76.000 0.530 96.0192547239977
76.000 0.540 95.99219218422547
76.000 0.550 95.96586689553169
76.000 0.560 95.94027301767312
76.000 0.570 95.91540488024407
76.000 0.580 95.89125698402063
76.000 0.590 95.86782400243808
76.000 0.600 95.84510078320835
76.000 0.610 95.82308235008637
76.000 0.620 95.80176390479339
76.000 0.630 95.78114082910687
76.000 0.640 95.76120868712611
76.000 0.650 95.74196322772414
76.000 0.660 95.72340038719668
76.000 0.670 95.70551629211944
76.000 0.680 95.68830726242646
76.000 0.690 95.67176981472203
76.000 0.700 95.65590066584026
76.000 0.710 95.64069673666744
76.000 0.720 95.62615515624212
28.000 0.420 55.38309129508443
28.000 0.430 54.35572165179744
28.000 0.440 53.32873997834702
28.000 0.450 52.302169109527064
28.000 0.460 51.27603369020059
28.000 0.470 50.25036035637344
